228,"Oceanic General Trading LLC",,"General Trading",Dubai,,,70,YellowPages-UAE,new,"2026-04-29 20:49:58"
229,"Port of Fujairah",,Marine/Logistics,Fujairah,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
230,"RAK Ports",,Marine,"Ras Al Khaimah",,,80,YellowPages-UAE,new,"2026-04-29 20:49:58"
231,"Sharjah Ports Authority",,Marine,Sharjah,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
232,"Agility Abu Dhabi",,Logistics,"Abu Dhabi",,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
233,"Aramex Abu Dhabi",,Logistics,"Abu Dhabi",,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
234,"DHL Global Forwarding",,Logistics,Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
235,"FedEx Express UAE",,Logistics,Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
236,"Kuehne + Nagel UAE",,Logistics,Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
237,"Maersk Kanoo UAE",,Logistics,Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
238,"Panalpina Dubai",,Logistics,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
239,"Schenker LLC",,Logistics,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
240,"UPS Gulf",,Logistics,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
241,"Al Fardan Exchange Trading",,Financial,Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
242,"UAE Exchange Center",,Financial,Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
243,"Wall Street Exchange Trading",,Financial,Dubai,,,80,YellowPages-UAE,new,"2026-04-29 20:49:58"
244,"Al Ansari Exchange Trading",,Financial,Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
245,"Lulu Exchange Trading",,Financial,"Abu Dhabi",,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
246,"Joyalukkas Exchange",,Financial,Dubai,,,80,YellowPages-UAE,new,"2026-04-29 20:49:58"
247,"Travelex Emirates",,Financial,Dubai,,,80,YellowPages-UAE,new,"2026-04-29 20:49:58"
248,"Western Union UAE",,Financial,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
249,"Xpress Money UAE",,Financial,Dubai,,,80,YellowPages-UAE,new,"2026-04-29 20:49:58"
250,"MoneyGram UAE",,Financial,Dubai,,,80,YellowPages-UAE,new,"2026-04-29 20:49:58"
251,"Mastercard Middle East",,"Financial Tech",Dubai,,,98,YellowPages-UAE,new,"2026-04-29 20:49:58"
252,"Visa Middle East",,"Financial Tech",Dubai,,,98,YellowPages-UAE,new,"2026-04-29 20:49:58"
253,"American Express ME",,Financial,Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
254,"PayPal Middle East",,"Financial Tech",Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
255,"Stripe Middle East",,"Financial Tech",Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
256,"Checkout.com UAE",,"Financial Tech",Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
257,"Network International",,"Financial Tech",Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
258,"Tabby UAE",,Fintech,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
259,"Tamara UAE",,Fintech,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
260,"Careem UAE",,Tech,Dubai,,,98,YellowPages-UAE,new,"2026-04-29 20:49:58"
261,Noon.com,,E-commerce,Dubai,,,98,YellowPages-UAE,new,"2026-04-29 20:49:58"
262,"Amazon UAE",,E-commerce,Dubai,,,98,YellowPages-UAE,new,"2026-04-29 20:49:58"
263,"Talabat UAE",,Tech,Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
264,"Deliveroo UAE",,Tech,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
265,"Instashop UAE",,Tech,Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
266,"Dubizzle UAE",,Tech,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
267,"Bayut UAE",,Tech,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
268,"Property Finder",,Tech,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
269,"Namshi UAE",,E-commerce,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
270,"Sivvi UAE",,E-commerce,Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
271,Mumzworld,,E-commerce,Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
272,"Desertcart UAE",,E-commerce,Dubai,,,80,YellowPages-UAE,new,"2026-04-29 20:49:58"
273,"Ourshopee UAE",,E-commerce,Dubai,,,75,YellowPages-UAE,new,"2026-04-29 20:49:58"
274,"Cobone UAE",,Tech,Dubai,,,80,YellowPages-UAE,new,"2026-04-29 20:49:58"
275,"Groupon UAE",,Tech,Dubai,,,75,YellowPages-UAE,new,"2026-04-29 20:49:58"
276,"Zomato UAE",,Tech,Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
277,"Anghami UAE",,Tech,Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
278,"Kitopi UAE",,Tech,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
279,"Starzplay UAE",,Tech,Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
280,"OSN UAE",,Media,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
281,"MBC Group",,Media,Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
282,"Al Arabiya",,Media,Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
283,"Sky News Arabia",,Media,"Abu Dhabi",,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
284,"Dubai Media Inc",,Media,Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
285,"Abu Dhabi Media",,Media,"Abu Dhabi",,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
286,"Sharjah Media City",,Media,Sharjah,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
287,Twofour54,,Media,"Abu Dhabi",,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
288,"Dubai Studio City",,Media,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
289,"Dubai Production City",,Media,Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
290,"Dubai International Academic City",,Education,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
291,"Knowledge Park Dubai",,Education,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
292,"Abu Dhabi Education Council",,Education,"Abu Dhabi",,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
293,"Sharjah Education Academy",,Education,Sharjah,,,85,YellowPages-UAE,new,"2026-04-29 20:49:58"
294,"Higher Colleges of Technology",,Education,UAE,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
295,"Zayed University",,Education,UAE,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
296,"UAE University",,Education,"Al Ain",,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
297,"American University Dubai",,Education,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
298,"American University Sharjah",,Education,Sharjah,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
299,"New York University AD",,Education,"Abu Dhabi",,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
300,"Sorbonne University AD",,Education,"Abu Dhabi",,,90,YellowPages-UAE,new,"2026-04-29 20:49:58"
301,"Khalifa University",,Education,"Abu Dhabi",,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
302,"Mubadala Investment",,Investment,"Abu Dhabi",,,98,YellowPages-UAE,new,"2026-04-29 20:49:58"
303,"ADQ Holding",,Investment,"Abu Dhabi",,,98,YellowPages-UAE,new,"2026-04-29 20:49:58"
304,"Investment Corporation of Dubai",,Investment,Dubai,,,98,YellowPages-UAE,new,"2026-04-29 20:49:58"
305,"Dubai Holding",,Investment,Dubai,,,98,YellowPages-UAE,new,"2026-04-29 20:49:58"
306,"Meraas Holding",,Investment,Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:49:58"
307,"Nakheel Properties",,"Real Estate",Dubai,,,98,YellowPages-UAE,new,"2026-04-29 20:49:58"
308,"Aldar Properties",,"Real Estate","Abu Dhabi",,,98,YellowPages-UAE,new,"2026-04-29 20:49:58"
309,"Tesla Inc.",,Automotive/Tech,"USA, Texas",,,98,Titanium-Global,new,"2026-04-29 20:50:16"
310,"Lockheed Martin",,Defense/Aerospace,"USA, Maryland",,,95,Titanium-Global,new,"2026-04-29 20:50:16"
311,"Intel Corporation",,Semiconductors,"USA, California",,,95,Titanium-Global,new,"2026-04-29 20:50:16"
312,"Caterpillar Inc.",,"Heavy Equipment","USA, Illinois",,,90,Titanium-Global,new,"2026-04-29 20:50:16"
313,"Boeing Company",,Aerospace,"USA, Washington",,,95,Titanium-Global,new,"2026-04-29 20:50:16"
314,"General Electric",,Conglomerate,"USA, Massachusetts",,,92,Titanium-Global,new,"2026-04-29 20:50:16"
315,"3M Company",,Manufacturing,"USA, Minnesota",,,88,Titanium-Global,new,"2026-04-29 20:50:16"
316,"Honeywell International",,Tech/Manufacturing,"USA, North Carolina",,,90,Titanium-Global,new,"2026-04-29 20:50:16"
317,"John Deere",,Agriculture/Tech,"USA, Illinois",,,85,Titanium-Global,new,"2026-04-29 20:50:16"
318,"Texas Instruments",,Semiconductors,"USA, Texas",,,88,Titanium-Global,new,"2026-04-29 20:50:16"
319,"Micron Technology",,Storage,"USA, Idaho",,,85,Titanium-Global,new,"2026-04-29 20:50:16"
320,"Nvidia Corp",,AI/GPU,"USA, California",,,99,Titanium-Global,new,"2026-04-29 20:50:16"
321,"Advanced Micro Devices",,Processors,"USA, California",,,95,Titanium-Global,new,"2026-04-29 20:50:16"
322,"Applied Materials",,Tech,"USA, California",,,85,Titanium-Global,new,"2026-04-29 20:50:16"
323,"Lam Research",,Tech,"USA, California",,,85,Titanium-Global,new,"2026-04-29 20:50:16"
324,"Corning Inc.",,Tech/Materials,"USA, New York",,,80,Titanium-Global,new,"2026-04-29 20:50:16"
325,"Cummins Inc.",,"Power Systems","USA, Indiana",,,85,Titanium-Global,new,"2026-04-29 20:50:16"
326,"Emerson Electric Co",,Automation,"USA, Missouri",,,90,Titanium-Global,new,"2026-04-29 20:50:16"
327,"Rockwell Automation Inc",,Automation,"USA, Wisconsin",,,90,Titanium-Global,new,"2026-04-29 20:50:16"
328,Parker-Hannifin,,"Motion Control","USA, Ohio",,,85,Titanium-Global,new,"2026-04-29 20:50:16"
329,"Danaher Corp",,Science/Tech,"USA, D.C.",,,90,Titanium-Global,new,"2026-04-29 20:50:16"
330,"Thermo Fisher Scientific",,Science,"USA, Massachusetts",,,92,Titanium-Global,new,"2026-04-29 20:50:16"
331,"Oracle Corp",,Software,"USA, Texas",,,95,Titanium-Global,new,"2026-04-29 20:50:16"
332,"Salesforce Inc",,Software,"USA, California",,,95,Titanium-Global,new,"2026-04-29 20:50:16"
333,"Adobe Inc",,Software,"USA, California",,,92,Titanium-Global,new,"2026-04-29 20:50:16"
334,"Nestlé S.A.",,Food/Trading,"Switzerland, Vevey",,,95,Titanium-Global,new,"2026-04-29 20:50:16"
335,"Roche Holding",,Pharma/Biotech,"Switzerland, Basel",,,95,Titanium-Global,new,"2026-04-29 20:50:16"
336,"Novartis AG",,Pharma,"Switzerland, Basel",,,95,Titanium-Global,new,"2026-04-29 20:50:16"
337,"ABB Ltd",,Robotics/Energy,"Switzerland, Zurich",,,98,Titanium-Global,new,"2026-04-29 20:50:16"
338,"UBS Group AG",,Finance,"Switzerland, Zurich",,,98,Titanium-Global,new,"2026-04-29 20:50:16"
339,"Credit Suisse (UBS)",,Finance,"Switzerland, Zurich",,,90,Titanium-Global,new,"2026-04-29 20:50:16"
340,"Glencore PLC",,Commodities/Trading,"Switzerland, Baar",,,95,Titanium-Global,new,"2026-04-29 20:50:16"
341,"Holcim Ltd",,Materials,"Switzerland, Zug",,,85,Titanium-Global,new,"2026-04-29 20:50:16"
342,"SGS S.A.",,Testing/Precision,"Switzerland, Geneva",,,88,Titanium-Global,new,"2026-04-29 20:50:16"
343,"Schindler Holding",,Manufacturing,"Switzerland, Ebikon",,,85,Titanium-Global,new,"2026-04-29 20:50:16"
344,"Swatch Group",,Precision/Retail,"Switzerland, Bienne",,,85,Titanium-Global,new,"2026-04-29 20:50:16"
345,Richemont,,"Luxury Trading","Switzerland, Bellevue",,,90,Switzerland-Direct,new,"2026-04-29 20:50:16"
346,"Adecco Group",,Services,"Switzerland, Zurich",,,85,Switzerland-Direct,new,"2026-04-29 20:50:16"
347,"Kuehne + Nagel Intl",,Logistics,"Switzerland, Schindellegi",,,95,Switzerland-Direct,new,"2026-04-29 20:50:16"
348,"Swiss Re",,Insurance/Finance,"Switzerland, Zurich",,,92,Switzerland-Direct,new,"2026-04-29 20:50:16"
349,"Zurich Insurance Group",,Insurance,"Switzerland, Zurich",,,92,Switzerland-Direct,new,"2026-04-29 20:50:16"
350,"Givaudan AG",,Chemicals/Trading,"Switzerland, Vernier",,,88,Switzerland-Direct,new,"2026-04-29 20:50:16"
351,"Lonza Group",,Biotech/Tech,"Switzerland, Basel",,,90,Switzerland-Direct,new,"2026-04-29 20:50:16"
352,"Sika AG",,Chemicals,"Switzerland, Baar",,,85,Switzerland-Direct,new,"2026-04-29 20:50:16"
353,"Geberit AG",,Manufacturing,"Switzerland, Rapperswil",,,80,Switzerland-Direct,new,"2026-04-29 20:50:16"
354,"Barry Callebaut",,"Food Trading","Switzerland, Zurich",,,85,Switzerland-Direct,new,"2026-04-29 20:50:16"
355,"Logitech International",,Tech,"Switzerland, Lausanne",,,90,Switzerland-Direct,new,"2026-04-29 20:50:16"
356,"Straumann Group",,"Medical Tech","Switzerland, Basel",,,85,Switzerland-Direct,new,"2026-04-29 20:50:16"
357,"Sonova Holding",,"Medical Tech","Switzerland, Stäfa",,,85,Switzerland-Direct,new,"2026-04-29 20:50:16"
358,"Dubai World Central",,Logistics/Trade,"Dubai, South",,,95,YellowPages-UAE,new,"2026-04-29 20:50:16"
359,"DP World Global",,Logistics,"Dubai, Jebel Ali",,,98,YellowPages-UAE,new,"2026-04-29 20:50:16"
360,"Drydocks World Dubai",,Marine/Industrial,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:50:16"
361,"Al Futtaim Private Co",,Conglomerate,Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:50:16"
362,"Emirates Group",,Aviation/Trading,Dubai,,,99,YellowPages-UAE,new,"2026-04-29 20:50:16"
363,"FlyDubai Cargo",,Logistics,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:50:16"
364,"Dubai Duty Free",,"Retail Trading",Dubai,,,92,YellowPages-UAE,new,"2026-04-29 20:50:16"
365,"Aster DM Trading",,"Medical Trading",Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:50:16"
366,"Landmark Group Intl",,"Retail Trading",Dubai,,,92,YellowPages-UAE,new,"2026-04-29 20:50:16"
367,"Apparel Group UAE",,"Retail Trading",Dubai,,,88,YellowPages-UAE,new,"2026-04-29 20:50:16"
368,"Rivoli Group UAE",,"Luxury Trading",Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:50:16"
369,"BinHendi Enterprises",,"General Trading",Dubai,,,82,YellowPages-UAE,new,"2026-04-29 20:50:16"
370,"Chalhoub Group Trading",,Luxury/Retail,Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:50:16"
371,"Al Maya Group UAE",,"FMCG Trading",Dubai,,,80,YellowPages-UAE,new,"2026-04-29 20:50:16"
372,"Choithrams UAE",,"General Trading",Dubai,,,80,YellowPages-UAE,new,"2026-04-29 20:50:16"
373,"Lulu International",,Retail/Trading,"Dubai/Abu Dhabi",,,95,YellowPages-UAE,new,"2026-04-29 20:50:16"
374,"Al Adil Trading LLC",,Spices/Food,Dubai,,,75,YellowPages-UAE,new,"2026-04-29 20:50:16"
375,"IFFCO Group UAE",,"FMCG Trading",Dubai,,,90,YellowPages-UAE,new,"2026-04-29 20:50:16"
376,"Agthia Group UAE",,Food/Beverage,"Abu Dhabi",,,85,YellowPages-UAE,new,"2026-04-29 20:50:16"
377,"National Food Co",,Distribution,Dubai,,,82,YellowPages-UAE,new,"2026-04-29 20:50:16"
378,"Masafi Water Co",,Beverage/Trading,Dubai,,,80,YellowPages-UAE,new,"2026-04-29 20:50:16"
379,"Al Rawabi Dairy",,FMCG/Trading,Dubai,,,82,YellowPages-UAE,new,"2026-04-29 20:50:16"
380,"Almarai UAE",,FMCG/Trading,Dubai,,,85,YellowPages-UAE,new,"2026-04-29 20:50:16"
381,"Sadia UAE",,"Food Trading",Dubai,,,80,YellowPages-UAE,new,"2026-04-29 20:50:16"
382,"Nestle Middle East",,"FMCG Trading",Dubai,,,95,YellowPages-UAE,new,"2026-04-29 20:50:16"
383,"Roche Diagnostics",,"Medical Tech",Rotkreuz,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
384,"Givaudan SA",,Fragrances,Vernier,,,90,Switzerland-Direct,new,"2026-04-29 20:51:20"
385,"SGS SA",,"Inspection Services",Geneva,,,92,Switzerland-Direct,new,"2026-04-29 20:51:20"
386,"Schindler Aufzüge AG",,Manufacturing,Ebikon,,,88,Switzerland-Direct,new,"2026-04-29 20:51:20"
387,"Sulzer Ltd",,Engineering,Winterthur,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
388,"Georg Fischer AG",,Industrial,Schaffhausen,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
389,"Rieter Holding",,"Textile Machinery",Winterthur,,,80,Switzerland-Direct,new,"2026-04-29 20:51:20"
390,"Bobst Group",,Packaging,Mex,,,82,Switzerland-Direct,new,"2026-04-29 20:51:20"
391,"Bucher Industries",,Machinery,Niederweningen,,,80,Switzerland-Direct,new,"2026-04-29 20:51:20"
392,"Oerlikon Group",,Technology,"Pfäffikon",,,90,Switzerland-Direct,new,"2026-04-29 20:51:20"
393,"Dormakaba Holding",,"Security Systems","Rümlang",,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
394,"Belimo Holding",,"HVAC Tech",Hinwil,,,88,Switzerland-Direct,new,"2026-04-29 20:51:20"
395,"Forbo Holding",,Materials,Baar,,,75,Switzerland-Direct,new,"2026-04-29 20:51:20"
396,"Autoneum Holding",,Automotive,Winterthur,,,78,Switzerland-Direct,new,"2026-04-29 20:51:20"
397,"Ems-Chemie Holding",,Chemicals,Domat/Ems,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
398,"Clariant AG",,"Specialty Chemicals",Muttenz,,,88,Switzerland-Direct,new,"2026-04-29 20:51:20"
399,"Syngenta Group",,Agro-Chemicals,Basel,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
400,"Swisscom AG",,Telecommunications,Bern,,,92,Switzerland-Direct,new,"2026-04-29 20:51:20"
401,"Sunrise UPC",,Telecommunications,Zurich,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
402,"Swiss Post",,Logistics,Bern,,,90,Switzerland-Direct,new,"2026-04-29 20:51:20"
403,"SBB CFF FFS",,Logistics/Transport,Bern,,,90,Switzerland-Direct,new,"2026-04-29 20:51:20"
404,"Kuehne+Nagel Management",,Logistics,Schindellegi,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
405,"Panalpina World Transport",,Logistics,Basel,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
406,"CEVA Logistics AG",,Logistics,Baar,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
407,"Bpost (Swiss Operations)",,Logistics,Zurich,,,75,Switzerland-Direct,new,"2026-04-29 20:51:20"
408,"Vontobel Holding",,Banking,Zurich,,,88,Switzerland-Direct,new,"2026-04-29 20:51:20"
409,"Julius Baer Group",,"Private Banking",Zurich,,,92,Switzerland-Direct,new,"2026-04-29 20:51:20"
410,"Pictet Group",,"Wealth Management",Geneva,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
411,"Lombard Odier",,Banking,Geneva,,,92,Switzerland-Direct,new,"2026-04-29 20:51:20"
412,"Swiss Life Holding",,Insurance,Zurich,,,90,Switzerland-Direct,new,"2026-04-29 20:51:20"
413,"Baloise Holding",,Insurance,Basel,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
414,"Helvetia Insurance",,Insurance,"St. Gallen",,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
415,"Partners Group",,"Private Equity",Baar,,,92,Switzerland-Direct,new,"2026-04-29 20:51:20"
416,"Temenos AG",,"Banking Software",Geneva,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
417,"Avaloq Group",,Fintech,Zurich,,,90,Switzerland-Direct,new,"2026-04-29 20:51:20"
418,"Swissquote Group",,"Online Banking",Gland,,,88,Switzerland-Direct,new,"2026-04-29 20:51:20"
419,"Leonteq AG",,Fintech,Zurich,,,80,Switzerland-Direct,new,"2026-04-29 20:51:20"
420,"Swiss Re Management",,Reinsurance,Zurich,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
421,"Zurich Insurance PLC",,Insurance,Zurich,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
422,"Chubb Limited",,Insurance,Zurich,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
423,Migros-Genossenschafts-Bund,,Retail/Trading,Zurich,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
424,"Coop Genossenschaft",,Retail/Trading,Basel,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
425,"Manor AG",,Retail,Basel,,,80,Switzerland-Direct,new,"2026-04-29 20:51:20"
426,"Globus AG",,Retail,Zurich,,,80,Switzerland-Direct,new,"2026-04-29 20:51:20"
427,"Valora Holding",,Retail,Muttenz,,,75,Switzerland-Direct,new,"2026-04-29 20:51:20"
428,"DKSH Holding",,"Expansion Services",Zurich,,,90,Switzerland-Direct,new,"2026-04-29 20:51:20"
429,"Dufry AG",,Retail,Basel,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
430,"Lindt & Sprüngli",,Food,Kilchberg,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
431,"Emmi AG",,Dairy,Lucerne,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
432,"Bell Food Group",,Food,Basel,,,80,Switzerland-Direct,new,"2026-04-29 20:51:20"
433,"Aryzta AG",,Food,Schlieren,,,75,Switzerland-Direct,new,"2026-04-29 20:51:20"
434,"Chocolat Frey AG",,Food,Buchs,,,80,Switzerland-Direct,new,"2026-04-29 20:51:20"
435,"Straumann Holding",,MedTech,Basel,,,92,Switzerland-Direct,new,"2026-04-29 20:51:20"
436,"Sonova Holding AG",,MedTech,"Stäfa",,,90,Switzerland-Direct,new,"2026-04-29 20:51:20"
437,"Tecan Group",,"Life Sciences","Männedorf",,,88,Switzerland-Direct,new,"2026-04-29 20:51:20"
438,"Ypsomed Holding",,MedTech,Burgdorf,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
439,"Coltene Holding",,"Dental Tech","Altstätten",,,75,Switzerland-Direct,new,"2026-04-29 20:51:20"
440,"Medacta Group",,"Medical Devices","Castel San Pietro",,,80,Switzerland-Direct,new,"2026-04-29 20:51:20"
441,"Vifor Pharma",,Pharmaceuticals,Glattbrugg,,,90,Switzerland-Direct,new,"2026-04-29 20:51:20"
442,"Idorsia Ltd",,Biotech,Allschwil,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
443,"Galenica AG",,Healthcare,Bern,,,88,Switzerland-Direct,new,"2026-04-29 20:51:20"
444,"Swiss Prime Site",,"Real Estate",Olten,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
445,"PSP Swiss Property",,"Real Estate",Zug,,,85,Switzerland-Direct,new,"2026-04-29 20:51:20"
446,"Allreal Holding",,Construction,Baar,,,80,Switzerland-Direct,new,"2026-04-29 20:51:20"
447,"Implenia AG",,Construction,Opfikon,,,80,Switzerland-Direct,new,"2026-04-29 20:51:20"
448,LafargeHolcim,,Materials,Zug,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
449,"Sika Group",,Chemicals,Baar,,,92,Switzerland-Direct,new,"2026-04-29 20:51:20"
450,"Hilti AG",,"Construction Tech",Schaan,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
451,"Geberit Management",,Manufacturing,Rapperswil-Jona,,,90,Switzerland-Direct,new,"2026-04-29 20:51:20"
452,"Zehender Group",,HVAC,"Gränichen",,,75,Switzerland-Direct,new,"2026-04-29 20:51:20"
453,"Arbonia AG",,"Construction Components",Arbon,,,75,Switzerland-Direct,new,"2026-04-29 20:51:20"
454,"Logitech SA",,"Computer Peripherals",Lausanne,,,95,Switzerland-Direct,new,"2026-04-29 20:51:20"
